anio,rango_etario,sexo,tiene_cobertura,tipo_cobertura,id_prov,cantidad
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,7110
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,7232
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,7036
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,7150
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,7136
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6770
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6940
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,7217
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6832
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6709
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6126
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6543
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6032
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,5962
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6143
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6058
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5780
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6315
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6096
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6233
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,6065
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6218
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5892
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6033
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5933
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6143
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5776
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,6502
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5841
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,5659
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5078
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,5317
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,4893
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,5796
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,4902
2010,03.De 35 a 54 anios,Varón,0,No tiene cobertura,14,5581
2010,03.De 35 a 54 anios,Mujer,0,No tiene cobertura,14,5084
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,5312
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,4676
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,5135
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,4415
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,4969
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,4618
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,5042
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,4311
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,4929
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,4332
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,4886
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,3725
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,4078
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,1828
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,3853
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,1320
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,3952
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,907
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,3116
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,567
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,2337
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,463
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,966
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,413
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,757
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,454
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,586
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,379
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,455
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,323
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,482
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,418
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,273
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,269
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,247
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,196
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,243
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,226
2010,04.De 55 a 74 anios,Varón,0,No tiene cobertura,14,267
2010,04.De 55 a 74 anios,Mujer,0,No tiene cobertura,14,248
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,253
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,336
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,213
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,280
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,257
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,248
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,238
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,244
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,171
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,230
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,177
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,296
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,112
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,172
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,112
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,175
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,74
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,137
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,82
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,140
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,49
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,123
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,49
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,108
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,33
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,82
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,46
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,52
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,37
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,48
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,20
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,57
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,12
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,47
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,17
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,35
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,4
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,32
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,13
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,42
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,13
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,13
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,5
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,9
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,1
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,6
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,2
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,4
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,1
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,3
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,1
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,1
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,0
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,1
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,0
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,2
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,0
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,1
2010,05.De 75 anios y mas,Varón,0,No tiene cobertura,14,0
2010,05.De 75 anios y mas,Mujer,0,No tiene cobertura,14,1
2010,01.De a 0  a 14 anios,Varón,1,Público,18,2447
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,2502
2010,01.De a 0  a 14 anios,Varón,1,Público,18,2501
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,2510
2010,01.De a 0  a 14 anios,Varón,1,Público,18,2655
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,2407
2010,01.De a 0  a 14 anios,Varón,1,Público,18,2664
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,2386
2010,01.De a 0  a 14 anios,Varón,1,Público,18,2627
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,2646
2010,01.De a 0  a 14 anios,Varón,1,Público,18,2960
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,2919
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3065
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3101
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3271
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3131
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3332
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3055
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3115
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3232
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3530
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3439
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3601
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3441
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3476
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3457
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3469
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3339
2010,01.De a 0  a 14 anios,Varón,1,Público,18,3867
2010,01.De a 0  a 14 anios,Mujer,1,Público,18,3552
2010,02.De 15 a 34 anios,Varón,1,Público,18,3808
2010,02.De 15 a 34 anios,Mujer,1,Público,18,3788
2010,02.De 15 a 34 anios,Varón,1,Público,18,3794
2010,02.De 15 a 34 anios,Mujer,1,Público,18,3591
2010,02.De 15 a 34 anios,Varón,1,Público,18,3442
2010,02.De 15 a 34 anios,Mujer,1,Público,18,3726
2010,02.De 15 a 34 anios,Varón,1,Público,18,3507
2010,02.De 15 a 34 anios,Mujer,1,Público,18,3540
2010,02.De 15 a 34 anios,Varón,1,Público,18,3161
2010,02.De 15 a 34 anios,Mujer,1,Público,18,3663
2010,02.De 15 a 34 anios,Varón,1,Público,18,3144
2010,02.De 15 a 34 anios,Mujer,1,Público,18,3382
2010,02.De 15 a 34 anios,Varón,1,Público,18,1995
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2406
2010,02.De 15 a 34 anios,Varón,1,Público,18,1939
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2182
2010,02.De 15 a 34 anios,Varón,1,Público,18,2207
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2157
2010,02.De 15 a 34 anios,Varón,1,Público,18,2155
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2115
2010,02.De 15 a 34 anios,Varón,1,Público,18,2090
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2402
2010,02.De 15 a 34 anios,Varón,1,Público,18,1969
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2063
2010,02.De 15 a 34 anios,Varón,1,Público,18,2268
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2108
2010,02.De 15 a 34 anios,Varón,1,Público,18,2263
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2291
2010,02.De 15 a 34 anios,Varón,1,Público,18,2084
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2546
2010,02.De 15 a 34 anios,Varón,1,Público,18,2488
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2604
2010,02.De 15 a 34 anios,Varón,1,Público,18,2450
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2779
2010,02.De 15 a 34 anios,Varón,1,Público,18,2119
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2477
2010,02.De 15 a 34 anios,Varón,1,Público,18,2317
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2272
2010,02.De 15 a 34 anios,Varón,1,Público,18,2223
2010,02.De 15 a 34 anios,Mujer,1,Público,18,2333
2010,03.De 35 a 54 anios,Varón,1,Público,18,1991
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2500
2010,03.De 35 a 54 anios,Varón,1,Público,18,2050
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2261
2010,03.De 35 a 54 anios,Varón,1,Público,18,2179
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2326
2010,03.De 35 a 54 anios,Varón,1,Público,18,1889
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2196
2010,03.De 35 a 54 anios,Varón,1,Público,18,1863
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2358
2010,03.De 35 a 54 anios,Varón,1,Público,18,2181
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2461
2010,03.De 35 a 54 anios,Varón,1,Público,18,1991
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2359
2010,03.De 35 a 54 anios,Varón,1,Público,18,1786
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2468
2010,03.De 35 a 54 anios,Varón,1,Público,18,1815
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2344
2010,03.De 35 a 54 anios,Varón,1,Público,18,1862
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2520
2010,03.De 35 a 54 anios,Varón,1,Público,18,2078
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2632
2010,03.De 35 a 54 anios,Varón,1,Público,18,2170
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2443
2010,03.De 35 a 54 anios,Varón,1,Público,18,2169
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2668
2010,03.De 35 a 54 anios,Varón,1,Público,18,2284
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2534
2010,03.De 35 a 54 anios,Varón,1,Público,18,2023
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2262
2010,03.De 35 a 54 anios,Varón,1,Público,18,1941
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2473
2010,03.De 35 a 54 anios,Varón,1,Público,18,1913
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2374
2010,03.De 35 a 54 anios,Varón,1,Público,18,1707
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2359
2010,03.De 35 a 54 anios,Varón,1,Público,18,1862
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2343
2010,03.De 35 a 54 anios,Varón,1,Público,18,1783
2010,03.De 35 a 54 anios,Mujer,1,Público,18,2242
2010,04.De 55 a 74 anios,Varón,1,Público,18,1712
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2199
2010,04.De 55 a 74 anios,Varón,1,Público,18,1834
2010,04.De 55 a 74 anios,Mujer,1,Público,18,1919
2010,04.De 55 a 74 anios,Varón,1,Público,18,1766
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2154
2010,04.De 55 a 74 anios,Varón,1,Público,18,1654
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2022
2010,04.De 55 a 74 anios,Varón,1,Público,18,1614
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2023
2010,04.De 55 a 74 anios,Varón,1,Público,18,1605
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2255
2010,04.De 55 a 74 anios,Varón,1,Público,18,1401
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2320
2010,04.De 55 a 74 anios,Varón,1,Público,18,1419
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2508
2010,04.De 55 a 74 anios,Varón,1,Público,18,1446
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2696
2010,04.De 55 a 74 anios,Varón,1,Público,18,1313
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2581
2010,04.De 55 a 74 anios,Varón,1,Público,18,1812
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2825
2010,04.De 55 a 74 anios,Varón,1,Público,18,1944
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2646
2010,04.De 55 a 74 anios,Varón,1,Público,18,1977
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2402
2010,04.De 55 a 74 anios,Varón,1,Público,18,2040
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2343
2010,04.De 55 a 74 anios,Varón,1,Público,18,1860
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2395
2010,04.De 55 a 74 anios,Varón,1,Público,18,1739
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2237
2010,04.De 55 a 74 anios,Varón,1,Público,18,1686
2010,04.De 55 a 74 anios,Mujer,1,Público,18,1966
2010,04.De 55 a 74 anios,Varón,1,Público,18,1546
2010,04.De 55 a 74 anios,Mujer,1,Público,18,1923
2010,04.De 55 a 74 anios,Varón,1,Público,18,1343
2010,04.De 55 a 74 anios,Mujer,1,Público,18,1903
2010,04.De 55 a 74 anios,Varón,1,Público,18,1563
2010,04.De 55 a 74 anios,Mujer,1,Público,18,2029
2010,05.De 75 anios y mas,Varón,1,Público,18,1218
2010,05.De 75 anios y mas,Mujer,1,Público,18,1864
2010,05.De 75 anios y mas,Varón,1,Público,18,1172
2010,05.De 75 anios y mas,Mujer,1,Público,18,1489
2010,05.De 75 anios y mas,Varón,1,Público,18,1112
2010,05.De 75 anios y mas,Mujer,1,Público,18,1489
2010,05.De 75 anios y mas,Varón,1,Público,18,962
2010,05.De 75 anios y mas,Mujer,1,Público,18,1511
2010,05.De 75 anios y mas,Varón,1,Público,18,882
2010,05.De 75 anios y mas,Mujer,1,Público,18,1364
2010,05.De 75 anios y mas,Varón,1,Público,18,796
2010,05.De 75 anios y mas,Mujer,1,Público,18,1305
2010,05.De 75 anios y mas,Varón,1,Público,18,686
2010,05.De 75 anios y mas,Mujer,1,Público,18,1100
2010,05.De 75 anios y mas,Varón,1,Público,18,563
2010,05.De 75 anios y mas,Mujer,1,Público,18,1065
2010,05.De 75 anios y mas,Varón,1,Público,18,576
2010,05.De 75 anios y mas,Mujer,1,Público,18,1034
2010,05.De 75 anios y mas,Varón,1,Público,18,491
2010,05.De 75 anios y mas,Mujer,1,Público,18,859
2010,05.De 75 anios y mas,Varón,1,Público,18,420
2010,05.De 75 anios y mas,Mujer,1,Público,18,748
2010,05.De 75 anios y mas,Varón,1,Público,18,354
2010,05.De 75 anios y mas,Mujer,1,Público,18,642
2010,05.De 75 anios y mas,Varón,1,Público,18,269
2010,05.De 75 anios y mas,Mujer,1,Público,18,564
2010,05.De 75 anios y mas,Varón,1,Público,18,249
2010,05.De 75 anios y mas,Mujer,1,Público,18,487
2010,05.De 75 anios y mas,Varón,1,Público,18,178
2010,05.De 75 anios y mas,Mujer,1,Público,18,395
2010,05.De 75 anios y mas,Varón,1,Público,18,174
2010,05.De 75 anios y mas,Mujer,1,Público,18,346
2010,05.De 75 anios y mas,Varón,1,Público,18,112
2010,05.De 75 anios y mas,Mujer,1,Público,18,242
2010,05.De 75 anios y mas,Varón,1,Público,18,52
2010,05.De 75 anios y mas,Mujer,1,Público,18,158
2010,05.De 75 anios y mas,Varón,1,Público,18,68
2010,05.De 75 anios y mas,Mujer,1,Público,18,170
2010,05.De 75 anios y mas,Varón,1,Público,18,43
2010,05.De 75 anios y mas,Mujer,1,Público,18,139
2010,05.De 75 anios y mas,Varón,1,Público,18,40
2010,05.De 75 anios y mas,Mujer,1,Público,18,119
2010,05.De 75 anios y mas,Varón,1,Público,18,27
2010,05.De 75 anios y mas,Mujer,1,Público,18,71
2010,05.De 75 anios y mas,Varón,1,Público,18,10
2010,05.De 75 anios y mas,Mujer,1,Público,18,48
2010,05.De 75 anios y mas,Varón,1,Público,18,4
2010,05.De 75 anios y mas,Mujer,1,Público,18,22
2010,05.De 75 anios y mas,Varón,1,Público,18,16
2010,05.De 75 anios y mas,Mujer,1,Público,18,34
2010,05.De 75 anios y mas,Varón,1,Público,18,1
2010,05.De 75 anios y mas,Mujer,1,Público,18,37
2010,05.De 75 anios y mas,Varón,1,Público,18,1
2010,05.De 75 anios y mas,Mujer,1,Público,18,16
2010,05.De 75 anios y mas,Varón,1,Público,18,1
2010,05.De 75 anios y mas,Mujer,1,Público,18,3
2010,05.De 75 anios y mas,Varón,1,Público,18,1
2010,05.De 75 anios y mas,Mujer,1,Público,18,5
2010,05.De 75 anios y mas,Varón,1,Público,18,0
2010,05.De 75 anios y mas,Mujer,1,Público,18,1
2010,05.De 75 anios y mas,Varón,1,Público,18,0
2010,05.De 75 anios y mas,Mujer,1,Público,18,1
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,663
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,541
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,592
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,659
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,526
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,574
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,541
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,553
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,630
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,567
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,645
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,615
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,719
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,656
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,754
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,679
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,630
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,626
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,696
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,772
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,750
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,800
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,824
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,770
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,671
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,637
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,715
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,628
2010,01.De a 0  a 14 anios,Varón,1,Privado,18,797
2010,01.De a 0  a 14 anios,Mujer,1,Privado,18,618
2010,02.De 15 a 34 anios,Varón,1,Privado,18,643
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,788
2010,02.De 15 a 34 anios,Varón,1,Privado,18,611
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,682
2010,02.De 15 a 34 anios,Varón,1,Privado,18,648
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,695
2010,02.De 15 a 34 anios,Varón,1,Privado,18,548
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,759
2010,02.De 15 a 34 anios,Varón,1,Privado,18,644
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,669
2010,02.De 15 a 34 anios,Varón,1,Privado,18,566
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,632
2010,02.De 15 a 34 anios,Varón,1,Privado,18,427
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,417
2010,02.De 15 a 34 anios,Varón,1,Privado,18,480
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,470
2010,02.De 15 a 34 anios,Varón,1,Privado,18,410
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,503
2010,02.De 15 a 34 anios,Varón,1,Privado,18,442
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,499
2010,02.De 15 a 34 anios,Varón,1,Privado,18,483
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,427
2010,02.De 15 a 34 anios,Varón,1,Privado,18,485
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,416
2010,02.De 15 a 34 anios,Varón,1,Privado,18,536
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,481
2010,02.De 15 a 34 anios,Varón,1,Privado,18,703
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,532
2010,02.De 15 a 34 anios,Varón,1,Privado,18,614
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,582
2010,02.De 15 a 34 anios,Varón,1,Privado,18,673
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,639
2010,02.De 15 a 34 anios,Varón,1,Privado,18,619
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,605
2010,02.De 15 a 34 anios,Varón,1,Privado,18,579
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,559
2010,02.De 15 a 34 anios,Varón,1,Privado,18,491
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,592
2010,02.De 15 a 34 anios,Varón,1,Privado,18,495
2010,02.De 15 a 34 anios,Mujer,1,Privado,18,506
2010,03.De 35 a 54 anios,Varón,1,Privado,18,573
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,512
2010,03.De 35 a 54 anios,Varón,1,Privado,18,568
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,550
2010,03.De 35 a 54 anios,Varón,1,Privado,18,459
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,552
2010,03.De 35 a 54 anios,Varón,1,Privado,18,460
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,447
2010,03.De 35 a 54 anios,Varón,1,Privado,18,492
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,447
2010,03.De 35 a 54 anios,Varón,1,Privado,18,457
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,460
2010,03.De 35 a 54 anios,Varón,1,Privado,18,491
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,386
2010,03.De 35 a 54 anios,Varón,1,Privado,18,534
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,473
2010,03.De 35 a 54 anios,Varón,1,Privado,18,380
2010,03.De 35 a 54 anios,Mujer,1,Privado,18,422
